Year,Name,Frequency,Rank
1922,Deklan,0,44
1922,Delbert,0,44
1922,Denis,0,44
1922,Denny,0,44
1922,Denver,0,44
1922,Denzel,0,44
1922,Derek,0,44
1922,Derian,0,44
1922,Derick,0,44
1922,Derrick,0,44
1922,Destin,0,44
1922,Dev,0,44
1922,Devan,0,44
1922,Deven,0,44
1922,Devin,0,44
1922,Devlin,0,44
1922,Devon,0,44
1922,Devyn,0,44
1922,Dexter,0,44
1922,Dhruv,0,44
1922,Dick,0,44
1922,Diego,0,44
1922,Dillan,0,44
1922,Dillon,0,44
1922,Dilpreet,0,44
1922,Dilraj,0,44
1922,Dilshaan,0,44
1922,Dimitri,0,44
1922,Dimitrios,0,44
1922,Dino,0,44
1922,Dion,0,44
1922,Dirk,0,44
1922,Dixon,0,44
1922,Domenic,0,44
1922,Domenico,0,44
1922,Dominic,0,44
1922,Dominick,0,44
1922,Dominik,0,44
1922,Dominique,0,44
1922,Don,0,44
1922,Donavan,0,44
1922,Donnie,0,44
1922,Donny,0,44
1922,Donovan,0,44
1922,Dorian,0,44
1922,Drake,0,44
1922,Draven,0,44
1922,Drayden,0,44
1922,Dre,0,44
1922,Drew,0,44
1922,Dreyden,0,44
1922,Dryden,0,44
1922,Duane,0,44
1922,Duke,0,44
1922,Dusten,0,44
1922,Dustin,0,44
1922,Dustyn,0,44
1922,Dwain,0,44
1922,Dwaine,0,44
1922,Dwayne,0,44
1922,Dwight,0,44
1922,Dylan,0,44
1922,Dyllan,0,44
1922,Dylon,0,44
1922,Eamon,0,44
1922,Earle,0,44
1922,Earnest,0,44
1922,Eason,0,44
1922,Easton,0,44
1922,Eddie,0,44
1922,Eddy,0,44
1922,Eden,0,44
1922,Edison,0,44
1922,Edmond,0,44
1922,Edmund,0,44
1922,Edric,0,44
1922,Ehren,0,44
1922,Ekam,0,44
1922,Ekamjot,0,44
1922,Eldon,0,44
1922,Eli,0,44
1922,Elias,0,44
1922,Elijah,0,44
1922,Elio,0,44
1922,Eliot,0,44
1922,Elliot,0,44
1922,Elliott,0,44
1922,Ellis,0,44
1922,Elon,0,44
1922,Elton,0,44
1922,Elvis,0,44
1922,Emerson,0,44
1922,Emery,0,44
1922,Emil,0,44
1922,Emile,0,44
1922,Emiliano,0,44
1922,Emilio,0,44
1922,Emmanuel,0,44
1922,Emmet,0,44
1922,Emmett,0,44
1922,Emmitt,0,44
1922,Emrys,0,44
1922,Enoch,0,44
1922,Enrico,0,44
1922,Enzo,0,44
1922,Eren,0,44
1922,Erich,0,44
1922,Erick,0,44
1922,Erik,0,44
1922,Erin,0,44
1922,Ernie,0,44
1922,Errol,0,44
1922,Erwin,0,44
1922,Eshaan,0,44
1922,Eshan,0,44
1922,Ethan,0,44
1922,Ethen,0,44
1922,Etienne,0,44
1922,Euan,0,44
1922,Eugene,0,44
1922,Evan,0,44
1922,Evander,0,44
1922,Everest,0,44
1922,Everett,0,44
1922,Evren,0,44
1922,Ewan,0,44
1922,Ezekiel,0,44
1922,Ezra,0,44
1922,Fabian,0,44
1922,Farhan,0,44
1922,Faris,0,44
1922,Faron,0,44
1922,Fateh,0,44
1922,Fatehveer,0,44
1922,Felix,0,44
1922,Fenton,0,44
1922,Fergus,0,44
1922,Filip,0,44
1922,Findlay,0,44
1922,Finlay,0,44
1922,Finley,0,44
1922,Finn,0,44
1922,Finnegan,0,44
1922,Finnian,0,44
1922,Finnigan,0,44
1922,Finnley,0,44
1922,Fionn,0,44
1922,Fischer,0,44
1922,Fisher,0,44
1922,Fletcher,0,44
1922,Floyd,0,44
1922,Flynn,0,44
1922,Forest,0,44
1922,Forrest,0,44
1922,Foster,0,44
1922,Fox,0,44
1922,Francesco,0,44
1922,Francisco,0,44
1922,Franco,0,44
1922,Frankie,0,44
1922,Fraser,0,44
1922,Freddie,0,44
1922,Frederic,0,44
1922,Fredric,0,44
1922,Fumio,0,44
1922,Fynn,0,44
1922,Félix,0,44
1922,Gabriel,0,44
1922,Gagandeep,0,44
1922,Gage,0,44
1922,Gaige,0,44
1922,Galen,0,44
1922,Gareth,0,44
1922,Garett,0,44
1922,Garfield,0,44
1922,Garnet,0,44
1922,Garret,0,44
1922,Garrett,0,44
1922,Garrick,0,44
1922,Garry,0,44
1922,Garth,0,44
1922,Gary,0,44
1922,Gauge,0,44
1922,Gaurav,0,44
1922,Gavin,0,44
1922,Gavyn,0,44
1922,Gene,0,44
1922,Geoffrey,0,44
1922,Geordie,0,44
1922,Gerard,0,44
1922,Gerardus,0,44
1922,Gerhard,0,44
1922,Gerry,0,44
1922,Gian,0,44
1922,Gianni,0,44
1922,Gibson,0,44
1922,Gideon,0,44
1922,Gino,0,44
1922,Gio,0,44
1922,Giorgio,0,44
1922,Giovanni,0,44
1922,Giuseppe,0,44
1922,Glenn,0,44
1922,Godfrey,0,44
1922,Gorden,0,44
1922,Grady,0,44
1922,Graeme,0,44
1922,Graham,0,44
1922,Grant,0,44
1922,Grayden,0,44
1922,Graydon,0,44
1922,Graysen,0,44
1922,Grayson,0,44
1922,Greg,0,44
1922,Gregg,0,44
1922,Gregor,0,44
1922,Gregory,0,44
1922,Greig,0,44
1922,Grey,0,44
1922,Greyson,0,44
1922,Griffin,0,44
1922,Gunnar,0,44
1922,Gunner,0,44
1922,Gurbaaz,0,44
1922,Gurbir,0,44
1922,Gurdeep,0,44
1922,Gurfateh,0,44
1922,Gurinder,0,44
1922,Gurjaap,0,44
1922,Gurjeet,0,44
1922,Gurjit,0,44
1922,Gurjot,0,44
1922,Gurkaran,0,44
1922,Gurkirat,0,44
1922,Gurman,0,44
1922,Gurminder,0,44
1922,Gurnoor,0,44
1922,Gurpreet,0,44
1922,Gurshaan,0,44
1922,Gurshan,0,44
1922,Gurshawn,0,44
1922,Gursimran,0,44
1922,Gurtaj,0,44
1922,Gurtej,0,44
1922,Gurveer,0,44
1922,Gurvinder,0,44
1922,Gurvir,0,44
1922,Gus,0,44
1922,Hadi,0,44
1922,Haiden,0,44
1922,Hal,0,44
1922,Hamish,0,44
1922,Hamza,0,44
1922,Hank,0,44
1922,Hans,0,44
1922,Hanson,0,44
1922,Hao,0,44
1922,Harbir,0,44
1922,Hardeep,0,44
1922,Hargun,0,44
1922,Harinder,0,44
1922,Harjan,0,44
1922,Harjap,0,44
1922,Harjas,0,44
1922,Harjit,0,44
1922,Harjot,0,44
1922,Harkaran,0,44
1922,Harkirat,0,44
1922,Harlan,0,44
1922,Harley,0,44
1922,Harman,0,44
1922,Harmandeep,0,44
1922,Harmeet,0,44
1922,Harmen,0,44
1922,Harminder,0,44
1922,Harnoor,0,44
1922,Haroon,0,44
1922,Harper,0,44
1922,Harpreet,0,44
1922,Harris,0,44
1922,Harrison,0,44
1922,Harsh,0,44
1922,Harshaan,0,44
1922,Harshan,0,44
1922,Harshdeep,0,44
1922,Harsimran,0,44
1922,Hartley,0,44
1922,Haruo,0,44
1922,Harveer,0,44
1922,Harvin,0,44
1922,Harvinder,0,44
1922,Harvir,0,44
1922,Hasan,0,44
1922,Hashim,0,44
1922,Hassan,0,44
1922,Hayden,0,44
1922,Haydn,0,44
1922,Hayes,0,44
1922,Heath,0,44
1922,Hector,0,44
1922,Hendrik,0,44
1922,Hendrix,0,44
1922,Henri,0,44
1922,Henrik,0,44
1922,Herman,0,44
1922,Hezekiah,0,44
1922,Himmat,0,44
1922,Hiro,0,44
1922,Hisao,0,44
1922,Ho,0,44
1922,Holden,0,44
1922,Horace,0,44
1922,Houston,0,44
1922,Hudson,0,44
1922,Hugo,0,44
1922,Hukam,0,44
1922,Hunter,0,44
1922,Hussain,0,44
1922,Huxley,0,44
1922,Iain,0,44
1922,Ibraheem,0,44
1922,Ibrahim,0,44
1922,Idris,0,44
1922,Ilya,0,44
1922,Imaan,0,44
1922,Imran,0,44
1922,Inderjit,0,44
1922,Inderpal,0,44
1922,Inderpreet,0,44
1922,Indy,0,44
1922,Ira,0,44
1922,Irvine,0,44
1922,Isa,0,44
1922,Isaac,0,44
1922,Isaak,0,44
1922,Isaiah,0,44
1922,Isao,0,44
1922,Ishaan,0,44
1922,Ishan,0,44
1922,Isiah,0,44
1922,Israel,0,44
1922,Issac,0,44
1922,Ivaan,0,44
1922,Ivan,0,44
1922,Ivar,0,44
1922,Iver,0,44
1922,Izaak,0,44
1922,Izaiah,0,44
1922,Jace,0,44
1922,Jackie,0,44
1922,Jackson,0,44
1922,Jacky,0,44
1922,Jacob,0,44
1922,Jacques,0,44
1922,Jade,0,44
1922,Jaden,0,44
1922,Jadon,0,44
1922,Jadyn,0,44
1922,Jaeden,0,44
1922,Jagdeep,0,44
1922,Jagger,0,44
1922,Jagjit,0,44
1922,Jagraj,0,44
1922,Jagroop,0,44
1922,Jai,0,44
1922,Jaiden,0,44
1922,Jaidon,0,44
1922,Jaime,0,44
1922,Jairus,0,44
1922,Jaiveer,0,44
1922,Jaivin,0,44
1922,Jake,0,44
1922,Jakob,0,44
1922,Jakub,0,44
1922,Jalen,0,44
1922,Jamal,0,44
1922,Jameson,0,44
1922,Jamey,0,44
1922,Jamie,0,44
1922,Jamieson,0,44
1922,Jamison,0,44
1922,Jan,0,44
1922,Jared,0,44
1922,Jaret,0,44
1922,Jarett,0,44
1922,Jarod,0,44
1922,Jaron,0,44
1922,Jarred,0,44
1922,Jarret,0,44
